id,Application/Permit Number,Address,Permit_Type_ID,Category_ID,Contractor_ID
11109,6491992,8518 11TH AVE NW,0,0,0
11110,6491990,8518 11TH AVE NW,0,0,0
11111,6492496,3617 47TH AVE NE,0,0,0
11112,6492495,3617 47TH AVE NE,0,0,0
11113,6492337,10051 14TH AVE NW,0,0,0
11114,6492522,928 M L KING JR WAY,0,0,0
11115,6492130,603 NW 127TH ST,0,0,0
11116,6492128,603 NW 127TH ST,0,0,0
11117,6492107,6576 32ND AVE NE,0,0,0
11118,6492109,6576 32ND AVE NE,0,0,0
11119,6492501,352 WHEELER ST,0,0,0
11120,6492502,710 N 73RD ST,0,0,0
11121,6492503,7020 17TH AVE SW,0,0,0
11122,6492506,6360 24TH AVE SW,0,0,0
11123,6492508,11046 38TH AVE NE,0,0,0
11124,6492321,2727 NE 96TH ST,0,0,0
11125,6492322,2727 NE 96TH ST,0,0,0
11126,6491936,1500 42ND AVE E,0,0,0
11127,6491935,1500 42ND AVE E,0,0,0
11128,6491934,1500 42ND AVE E,0,0,0
11129,6492101,6032 31ST AVE NE,0,0,0
11130,6492099,4838 S GAZELLE ST,0,0,0
11131,6492095,4838 S GAZELLE ST,0,0,0
11132,6492089,8621 22ND AVE SW,0,0,0
11133,6492482,4541 THACKERAY PL NE,0,0,0
11134,6492481,8400 46TH AVE S,0,0,0
11135,6492479,5706 RAINIER AVE S,0,0,0
11136,6492477,8544 LATONA AVE NE,0,0,0
11137,6492464,4334 NE 55TH ST,0,0,0
11138,6492463,13748 1ST AVE NW,0,0,0
11139,6492461,4117 DELRIDGE WAY SW,0,0,0
11140,6492459,107 SPRING ST,0,0,0
11141,6492449,5413 MERIDIAN AVE N,0,0,0
11142,6492441,2437 6TH AVE S,0,0,0
11143,6492434,7451 GATEWOOD RD SW,0,0,0
11144,6492432,5657 12TH AVE NE,0,0,0
11145,6492429,3225 3RD AVE W,0,0,0
11146,6492425,5122 KEYSTONE PL N,0,0,0
11147,6491955,9620 27TH AVE NE,0,0,0
11148,6491951,9620 27TH AVE NE,0,0,0
11149,6492418,842 NE 86TH ST,0,0,0
11150,6492417,8051 21ST AVE NW,0,0,0
11151,6492416,3428 14TH AVE S,0,0,0
11152,6492415,7520 LINDEN AVE N,0,0,0
11153,6492405,1930 SW WEBSTER ST,0,0,0
11154,6492402,9702 1ST AVE NW,0,0,0
11155,6492397,1124 COLUMBIA ST,0,0,0
11156,6492398,1124 COLUMBIA ST,0,0,0
11157,6492392,1201 3RD AVE,0,0,0
11158,6492391,1201 3RD AVE,0,0,0
11159,6492390,1201 3RD AVE,0,0,0
11160,6492387,1201 3RD AVE,0,0,0
11161,6492384,102 PIKE ST,0,0,0
11162,6492383,102 PIKE ST,0,0,0
11163,6492131,1715 30TH AVE,0,0,0
11164,6492132,1717 30TH AVE,0,0,0
11165,6492133,9017 13TH AVE NW,0,0,0
11166,6492340,5317 SW DAKOTA ST,0,0,0
11167,6492339,5317 SW DAKOTA ST,0,0,0
11168,6491656,112 W GALER ST,0,0,0
11169,6492014,5212 SW CHARLESTOWN ST,0,0,0
11170,6492144,5700 64TH AVE NE,0,0,0
11171,6492017,1516 37TH AVE,0,0,0
11172,6492333,310 NW 60TH ST,0,0,0
11173,6492020,1516 37TH AVE,0,0,0
11174,6491931,8354 10TH AVE NW,0,0,0
11175,6492329,3605 45TH AVE SW,0,0,0
11176,6492094,5027 SAND POINT PL NE,0,0,0
11177,6492314,1538 21ST AVE S,0,0,0
11178,6492317,1526 21ST AVE S,0,0,0
11179,6492319,9044 EVANSTON AVE N,0,0,0
11180,6492230,745 N 83RD ST,0,0,0
11181,6492212,923 21ST AVE E,0,0,0
11182,6492228,9710 50TH AVE SW,0,0,0
11183,6492216,6525 27TH AVE NE,0,0,0
11184,6492229,9710 50TH AVE SW,0,0,0
11185,6492134,109 E LOUISA ST,0,0,0
11186,6492012,80 E ROANOKE ST,0,0,0
11187,6491999,80 E ROANOKE ST,0,0,0
11188,6492135,109 E LOUISA ST,0,0,0
11189,6491937,7335 18TH AVE NW,0,0,0
11190,6492296,3202 S JUDKINS ST,0,0,0
11191,6492284,3224 37TH AVE W,0,0,0
11192,6492278,1015 3RD AVE,0,0,0
11193,6492281,7049 16TH AVE NE,0,0,0
11194,6490084,5030 25TH AVE S,0,0,0
11195,6492247,5707 SW BRADFORD ST,0,0,0
11196,6492244,5707 SW BRADFORD ST,0,0,0
11197,6492240,3333 YORK RD S,0,0,0
11198,6492192,3664 WEST VIEWMONT WAY W,0,0,0
11199,6492221,6524 EAST GREEN LAKE WAY N,0,0,0
11200,6487889,1301 2ND AVE,0,0,0
11201,6488371,1527 6TH AVE,0,0,0
11202,6492208,419 NE 71ST ST,0,0,0
11203,6490355,1315 E JEFFERSON ST,0,0,0
11204,6492189,2106 26TH AVE W,0,0,0
11205,6492185,5701 RAINIER AVE S,0,0,0
11206,6492182,2222 NW 63RD ST,0,0,0
11207,6492181,2220B NW 63RD ST,0,0,0
11208,6492179,2220A NW 63RD ST,0,0,0
11209,6492178,2222 NW 63RD ST,0,0,0
11210,6492175,2220A NW 63RD ST,0,0,0
11211,6492177,2220B NW 63RD ST,0,0,0
11212,6492165,1046 NE 96TH ST,0,0,0
11213,6492115,104 22ND AVE S,0,0,0
11214,6492114,104 22ND AVE S,0,0,0
11215,6492113,104 22ND AVE S,0,0,0
11216,6492112,104 22ND AVE S,0,0,0
11217,6492111,104 22ND AVE S,0,0,0
11218,6492106,104 22ND AVE S,0,0,0
11219,6492041,1529B 44TH AVE SW,0,0,0
11220,6492042,1529A 44TH AVE SW,0,0,0
11221,6492044,1531A 44TH AVE SW,0,0,0
11222,6492043,1531B 44TH AVE SW,0,0,0
11223,6491738,509 30TH AVE,0,0,0
11224,6491737,505 30TH AVE,0,0,0
11225,6492052,1125 9TH AVE W,0,0,0
11226,6492056,1125 9TH AVE W,0,0,0
11227,6492057,7220 1ST AVE NW,0,0,0
11228,6492058,7220 1ST AVE NW,0,0,0
11229,6491734,4507A 15TH AVE S,0,0,0
11230,6491890,1222 E MADISON ST,0,0,0
11231,6491892,2816 W CROCKETT ST,0,0,0
11232,6491896,5445 34TH AVE SW,0,0,0
11233,6491895,5445 34TH AVE SW,0,0,0
11234,6491888,4821 NE 44TH ST,0,0,0
11235,6491586,1222 E MADISON ST,0,0,0
11236,6492091,901 E ROANOKE ST,0,0,0
11237,6491733,4507B 15TH AVE S,0,0,0
11238,6491732,4505B 15TH AVE S,0,0,0
11239,6491697,4505A 15TH AVE S,0,0,0
11240,6492124,6800 ROOSEVELT WAY NE,0,0,0
11241,6492122,6824 RAVENNA AVE NE,0,0,0
11242,6492121,11552 24TH AVE NE,0,0,0
11243,6491395,3901 W BRIARCLIFF LN,0,0,0
11244,6491394,3905 W BRIARCLIFF LN,0,0,0
11245,6491393,3904 W BRIARCLIFF LN,0,0,0
11246,6491392,3906 W BRIARCLIFF LN,0,0,0
11247,6491391,3901 W BRIARCLIFF LN,0,0,0
11248,6492028,3812 ASHWORTH AVE N,0,0,0
11249,6491739,3812 ASHWORTH AVE N,0,0,0
11250,6492098,924 29TH AVE S,0,0,0
11251,6492087,1300 DEXTER AVE N,0,0,0
11252,6492078,4058 RAINIER AVE S,0,0,0
11253,6492076,4058 RAINIER AVE S,0,0,0
11254,6491032,6564 5TH AVE S,0,0,0
11255,6492077,500 PINE ST,0,0,0
11256,6492075,514 26TH AVE S,0,0,0
11257,6492079,4745 40TH AVE SW,0,0,0
11258,6492072,5536 BEACON AVE S,0,0,0
11259,6491946,5437 23RD AVE SW,0,0,0
11260,6491903,5244 SW STEVENS ST,0,0,0
11261,6492066,1733 27TH AVE,0,0,0
11262,6491669,1008 WESTERN AVE,0,0,0
11263,6491910,7047 33RD AVE NE,0,0,0
11264,6491909,7047 33RD AVE NE,0,0,0
11265,6491390,601 UNION ST,0,0,0
11266,6491796,83 S KING ST,0,0,0
11267,6492046,2501 S PLUM ST,0,0,0
11268,6492050,11537 5TH AVE NE,0,0,0
11269,6491887,5339 21ST AVE SW,0,0,0
11270,6492047,7336 56TH AVE NE,0,0,0
11271,6491886,5339 21ST AVE SW,0,0,0
11272,6492037,1811 29TH AVE W,0,0,0
11273,6492039,6712 18TH AVE NW,0,0,0
11274,6492034,509 OLIVE WAY,0,0,0
11275,6492038,1410 E JOHN ST,0,0,0
11276,6492032,4516 36TH AVE NE,0,0,0
11277,6491902,5616 47TH AVE SW,0,0,0
11278,6491905,5244 SW STEVENS ST,0,0,0
11279,6492024,1631 25TH AVE,0,0,0
11280,6491499,4501 DELRIDGE WAY SW,0,0,0
11281,6492008,10702 14TH AVE NE,0,0,0
11282,6490241,600 UNIVERSITY ST,0,0,0
11283,6491281,1012 1ST AVE,0,0,0
11284,6491958,3509 32ND AVE W,0,0,0
11285,6491558,200 PIKE ST,0,0,0
11286,6491693,10002 AURORA AVE N,0,0,0
11287,6491488,3451 35TH AVE W,0,0,0
11288,6491554,102 N 136TH ST,0,0,0
11289,6491571,1460 NW 73RD ST,0,0,0
11290,6491399,2211 ELLIOTT AVE,0,0,0
11291,6491518,1712 1ST AVE N,0,0,0
11292,6486376,2990 4TH AVE S,0,0,0
11293,6491517,1712 1ST AVE N,0,0,0
11294,6491455,8734 20TH AVE NW,0,0,0
11295,6491479,8734 20TH AVE NW,0,0,0
11296,6491874,825 NE 91ST ST,0,0,0
11297,6491872,2124 44TH AVE SW,0,0,0
11298,6491858,11327 17TH AVE NE,0,0,0
11299,6491854,8856 30TH AVE SW,0,0,0
11300,6491043,1729 ALASKAN WAY S,0,0,0
11301,6491852,1816 8TH AVE,0,0,0
11302,6491840,1710 26TH AVE,0,0,0
11303,6491839,4531 RAINIER AVE S,0,0,0
11304,6491833,4531 RAINIER AVE S,0,0,0
11305,6491832,908 RANDOLPH AVE,0,0,0
11306,6491827,908 RANDOLPH AVE,0,0,0
11307,6491824,5928 47TH AVE SW,0,0,0
11308,6491759,740 S SOUTHERN ST,0,0,0
11309,6491822,5928 47TH AVE SW,0,0,0
11310,6491828,3702 SW WEBSTER ST,0,0,0
11311,6491815,328 NW 76TH ST,0,0,0
11312,6491813,1500 6TH AVE,0,0,0
11313,6491810,2623 NE UNIVERSITY VILLAGE ST,0,0,0
11314,6491806,5424 SEWARD PARK AVE S,0,0,0
11315,6491797,4041 ROOSEVELT WAY NE,0,0,0
11316,6491803,8215 15TH AVE NE,0,0,0
11317,6491800,3854 35TH AVE W,0,0,0
11318,6491788,424 S MAIN ST,0,0,0
11319,6491779,531 QUEEN ANNE AVE N,0,0,0
11320,6491463,2211 ELLIOTT AVE,0,0,0
11321,6491465,901 5TH AVE,0,0,0
11322,6491770,3620 E JOHN ST,0,0,0
11323,6491768,649 NW 52ND ST,0,0,0
11324,6489465,1125 E OLIVE ST,0,0,0
11325,6489478,1125 E OLIVE ST,0,0,0
11326,6491752,9550 1ST AVE NE,0,0,0
11327,6491745,6500 SEWARD PARK AVE S,0,0,0
11328,6491548,1117 BOYLSTON AVE E,0,0,0
11329,6491550,1117 BOYLSTON AVE E,0,0,0
11330,6490930,4415 FAUNTLEROY WAY SW,0,0,0
11331,6491520,3016 1ST AVE,0,0,0
11332,6488291,4509 UNIVERSITY WAY NE,0,0,0
11333,6491726,8408 20TH AVE SW,0,0,0
11334,6491730,8348 JONES AVE NW,0,0,0
11335,6491724,600 BROADWAY,0,0,0
11336,6491717,10733 MERIDIAN AVE N,0,0,0
11337,6490120,901 5TH AVE,0,0,0
11338,6491719,7208 EAST GREEN LAKE DR N,0,0,0
11339,6491714,2021 7TH AVE,0,0,0
11340,6491715,2021 7TH AVE,0,0,0
11341,6491713,2021 7TH AVE,0,0,0
11342,6491710,9734 32ND AVE SW,0,0,0
11343,6491703,3149 NE 83RD ST,0,0,0
11344,6491704,1146 NW 56TH ST,0,0,0
11345,6491711,1146 NW 56TH ST,0,0,0
11346,6490527,10050 40TH AVE SW,0,0,0
11347,6489217,5701 6TH AVE S,0,0,0
11348,6491699,4710 19TH AVE NE,0,0,0
11349,6487368,2400 NE 95TH ST,0,0,0
11350,6491694,2400 29TH AVE W,0,0,0
11351,6491692,309 LYNN ST,0,0,0
11352,6491228,4525 EAST LAUREL DR NE,0,0,0
11353,6491226,4525 EAST LAUREL DR NE,0,0,0
11354,6491689,7020 WOODLAWN AVE NE,0,0,0
11355,6491670,3636 STONE WAY N,0,0,0
11356,6491659,1001 ALASKAN WAY,0,0,0
11357,6490778,5325 BEACON AVE S,0,0,0
11358,6481817,2301 5TH AVE,0,0,0
11359,6491452,2527 1ST AVE N,0,0,0
11360,6489667,500 PINE ST,0,0,0
11361,6487227,199 E BLAINE ST,0,0,0
11362,6491650,7043A 35TH AVE NE,0,0,0
11363,6491641,7103 58TH AVE NE,0,0,0
11364,6491639,126 N 76TH ST,0,0,0
11365,6491589,2538 NE 94TH ST,0,0,0
11366,6491591,1602 NE 137TH ST,0,0,0
11367,6491576,5711 SEWARD PARK AVE S,0,0,0
11368,6491573,5711 SEWARD PARK AVE S,0,0,0
11369,6491531,6415 S HAZEL ST,0,0,0
11370,6491530,7001 29TH AVE NE,0,0,0
11371,6491528,7001 29TH AVE NE,0,0,0
11372,6491522,7230 3RD AVE NW,0,0,0
11373,6491383,2130 BONAIR DR SW,0,0,0
11374,6490453,1408 NE 65TH ST,0,0,0
11375,6491585,2222 CALIFORNIA AVE SW,0,0,0
11376,6490448,1402 NE 65TH ST,0,0,0
11377,6491579,1504 37TH AVE E,0,0,0
11378,6491567,3220 NW 70TH ST,0,0,0
11379,6491564,908 JEFFERSON ST,0,0,0
11380,6483633,3636 STONE WAY N,0,0,0
11381,6491563,3712 WALLINGFORD AVE N,0,0,0
11382,6491562,3540 S KENYON ST,0,0,0
11383,6491560,1004 NOB HILL AVE N,0,0,0
11384,6491541,7325 18TH AVE NW,0,0,0
11385,6491533,1201 3RD AVE,0,0,0
11386,6491524,119 S MAIN ST,0,0,0
11387,6491298,11232 GREENWOOD AVE N,0,0,0
11388,6491299,11230 GREENWOOD AVE N,0,0,0
11389,6491294,11234A GREENWOOD AVE N,0,0,0
11390,6491293,11234B GREENWOOD AVE N,0,0,0
11391,6490770,701 5TH AVE,0,0,0
11392,6491291,11232 GREENWOOD AVE N,0,0,0
11393,6491292,11230 GREENWOOD AVE N,0,0,0
11394,6491300,11234B GREENWOOD AVE N,0,0,0
11395,6491301,11234A GREENWOOD AVE N,0,0,0
11396,6491176,221 18TH AVE S,0,0,0
11397,6489022,221 18TH AVE S,0,0,0
11398,6491220,5217 8TH AVE NW,0,0,0
11399,6491527,811 26TH AVE,0,0,0
11400,6491526,103 E LYNN ST,0,0,0
11401,6491250,1600 7TH AVE,0,0,0
11402,6491245,7708 39TH AVE NE,0,0,0
11403,6491511,800 NW 57TH ST,0,0,0
11404,6491495,6027 NE WINDERMERE RD,0,0,0
11405,6491492,9051 20TH AVE SW,0,0,0
11406,6491491,86 PINE ST,0,0,0
11407,6491490,746 N 68TH ST,0,0,0
11408,6490752,5511 22ND AVE NW,0,0,0
11409,6489718,900 N 34TH ST,0,0,0
11410,6491277,3318 20TH AVE S,0,0,0
11411,6491474,1709 VICTORIA AVE SW,0,0,0
11412,6491477,1023 NE 62ND ST,0,0,0
11413,6491472,202 N 110TH ST,0,0,0
11414,6491451,3027 GARLOUGH AVE SW,0,0,0
11415,6491449,9053 7TH AVE NW,0,0,0
11416,6491446,4309 SW CONCORD ST,0,0,0
11417,6491398,4739 RAINIER AVE S,0,0,0
11418,6491387,2530 NE 94TH ST,0,0,0
11419,6491030,4552 UNIVERSITY WAY NE,0,0,0
11420,6491363,1287 WESTLAKE AVE N,0,0,0
11421,6491365,1207 WESTLAKE AVE N,0,0,0
11422,6491362,3528 BURKE AVE N,0,0,0
11423,6491364,4320 NE 65TH ST,0,0,0
11424,6491360,3528 BURKE AVE N,0,0,0
11425,6490178,6338 18TH AVE SW,0,0,0
11426,6491344,5021 SW 97TH ST,0,0,0
11427,6491325,8216 5TH AVE NE,0,0,0
11428,6491324,3502 NE 43RD ST,0,0,0
11429,6491323,3628 1ST AVE NW,0,0,0
11430,6491284,10262 59TH AVE S,0,0,0
11431,6490502,7320 20TH AVE NE,0,0,0
11432,6491309,8443 12TH AVE SW,0,0,0
11433,6491311,8447 12TH AVE SW,0,0,0
11434,6491305,8311 42ND AVE S,0,0,0
11435,6491306,4708 S CLOVERDALE ST,0,0,0
11436,6491290,3419 14TH AVE W,0,0,0
11437,6491274,3202 SW BARTON ST,0,0,0
11438,6491278,2321 N 53RD ST,0,0,0
11439,6491275,1409 6TH AVE,0,0,0
11440,6491272,1409 6TH AVE,0,0,0
11441,6491269,10728 RIVIERA PL NE,0,0,0
11442,6491267,1075 SUMMIT AVE E,0,0,0
11443,6491265,1075 SUMMIT AVE E,0,0,0
11444,6491238,10722 EVANSTON AVE N,0,0,0
11445,6491234,10722 EVANSTON AVE N,0,0,0
11446,6491244,1928 E BLAINE ST,0,0,0
11447,6491241,360 QUEEN ANNE DR,0,0,0
11448,6491243,4704 51ST AVE SW,0,0,0
11449,6491242,715 W WHEELER ST,0,0,0
11450,6491240,720 W ETRURIA ST,0,0,0
11451,6491224,2743B NE 103RD ST,0,0,0
11452,6490943,219 23RD AVE,0,0,0
11453,6491173,101 NW 85TH ST,0,0,0
11454,6489632,315 2ND AVE S,0,0,0
11455,6491119,1015 3RD AVE,0,0,0
11456,6490872,217 23RD AVE,0,0,0
11457,6490913,4027A CALIFORNIA AVE SW,0,0,0
11458,6490912,4027C CALIFORNIA AVE SW,0,0,0
11459,6490911,4027B CALIFORNIA AVE SW,0,0,0
11460,6490910,4027A CALIFORNIA AVE SW,0,0,0
11461,6490907,4031 CALIFORNIA AVE SW,0,0,0
11462,6490906,4031 CALIFORNIA AVE SW,0,0,0
11463,6490905,4031 CALIFORNIA AVE SW,0,0,0
11464,6490896,4031 CALIFORNIA AVE SW,0,0,0
11465,6490895,4031 CALIFORNIA AVE SW,0,0,0
11466,6490880,4031 CALIFORNIA AVE SW,0,0,0
11467,6491150,7700 EAST GREEN LAKE DR N,0,0,0
11468,6491146,4500 NE 50TH ST,0,0,0
11469,6490941,807 DEXTER AVE N,0,0,0
11470,6490948,219 23RD AVE,0,0,0
11471,6490947,217 23RD AVE,0,0,0
11472,6490946,340 19TH AVE,0,0,0
11473,6490742,4317 2ND AVE NW,0,0,0
11474,6491163,511 E ROY ST,0,0,0
11475,6491162,4004 36TH AVE SW,0,0,0
11476,6491160,615 W NICKERSON ST,0,0,0
11477,6491156,1203 NW 85TH ST,0,0,0
11478,6490888,11234A GREENWOOD AVE N,0,0,0
11479,6490889,11232 GREENWOOD AVE N,0,0,0
11480,6490884,11234B GREENWOOD AVE N,0,0,0
11481,6490890,11230 GREENWOOD AVE N,0,0,0
11482,6489134,6235 34TH AVE NE,0,0,0
11483,6491149,6503 ELLIS AVE S,0,0,0
11484,6489274,3210 S OTHELLO ST,0,0,0
11485,6488929,2449 S SPENCER ST,0,0,0
11486,6491129,6507 ELLIS AVE S,0,0,0
11487,6490480,600 STEWART ST,0,0,0
11488,6491124,1827 E GLEN ST,0,0,0
11489,6491114,1827 E GLEN ST,0,0,0
11490,6491117,5906 23RD AVE S,0,0,0
11491,6491125,3016 NW 58TH ST,0,0,0
11492,6491113,5906 23RD AVE S,0,0,0
11493,6491120,7548 27TH AVE NW,0,0,0
11494,6490920,4729 53RD AVE S,0,0,0
11495,6491106,1409 6TH AVE,0,0,0
11496,6491108,1409 6TH AVE,0,0,0
11497,6491104,1612 S HINDS ST,0,0,0
11498,6491100,8071 26TH AVE NW,0,0,0
11499,6491095,650 NW 89TH ST,0,0,0
11500,6491093,650 NW 89TH ST,0,0,0
11501,6219436,2135 QUEEN ANNE AVE N,0,0,0
11502,6491092,2549 35TH AVE W,0,0,0
11503,6491098,13530 39TH AVE NE,0,0,0
11504,6491077,309 HAYES ST,0,0,0
11505,6491076,2812 NE 62ND ST,0,0,0
11506,6490990,509 OLIVE WAY,0,0,0
11507,6490998,601 UNION ST,0,0,0
11508,6491048,1611 EDGEWOOD AVE SW,0,0,0
11509,6491046,1338 N 77TH ST,0,0,0
11510,6490961,2149 38TH AVE E,0,0,0
11511,6490960,9738 WOODLAWN AVE N,0,0,0
11512,6490959,9738 WOODLAWN AVE N,0,0,0
11513,6490958,9742 WOODLAWN AVE N,0,0,0
11514,6490956,9742 WOODLAWN AVE N,0,0,0
11515,6491068,315 2ND AVE S,0,0,0
11516,6491064,9759 57TH AVE S,0,0,0
11517,6490951,2907 S BYRON ST,0,0,0
11518,6491027,2400 6TH AVE S,0,0,0
11519,6490874,8048 BURKE AVE N,0,0,0
11520,6490871,8048 BURKE AVE N,0,0,0
11521,6490870,3831 44TH AVE SW,0,0,0
11522,6490868,3831 44TH AVE SW,0,0,0
11523,6490861,5121 27TH AVE NE,0,0,0
11524,6490792,4453 38TH AVE SW,0,0,0
11525,6491051,6201 33RD AVE NE,0,0,0
11526,6489016,4745 40TH AVE SW,0,0,0
11527,6491037,2918 27TH AVE W,0,0,0
11528,6489582,601 WESTLAKE AVE N,0,0,0
11529,6490685,5437 LAKE WASHINGTON BLVD S,0,0,0
11530,6491011,123 N 77TH ST,0,0,0
11531,6491021,2641 42ND AVE SW,0,0,0
11532,6490917,11227 GOODWIN WAY NE,0,0,0
11533,6488999,101 DENNY WAY,0,0,0
11534,6491007,7729 15TH AVE NW,0,0,0
11535,6491006,103 31ST AVE S,0,0,0
11536,6491004,5027 15TH AVE NE,0,0,0
11537,6490993,8421 GREENWOOD AVE N,0,0,0
11538,6491003,12007 DAYTON AVE N,0,0,0
11539,6490996,1001 FAIRVIEW AVE N,0,0,0
11540,6491002,2717B W JAMESON ST,0,0,0
11541,6490997,4007 47TH AVE SW,0,0,0
11542,6490995,4007 47TH AVE SW,0,0,0
11543,6490939,3621 E TERRACE ST,0,0,0
11544,6490672,2321 NE 95TH ST,0,0,0
11545,6490668,2325 NE 95TH ST,0,0,0
11546,6490673,2325 NE 95TH ST,0,0,0
11547,6490674,2327 NE 95TH ST,0,0,0
11548,6490675,2322 NE 94TH ST,0,0,0
11549,6490932,8816 1ST AVE NE,0,0,0
11550,6490683,903 UNION ST,0,0,0
11551,6490695,903 UNION ST,0,0,0
11552,6490924,6500 S HAZEL ST,0,0,0
11553,6490921,4743 NE 55TH ST,0,0,0
11554,6490534,5711 24TH AVE NW,0,0,0
11555,6490900,230 N 92ND ST,0,0,0
11556,6490894,111 S JACKSON ST,0,0,0
11557,6490899,2132 1ST AVE,0,0,0
11558,6490882,4310 EVANSTON AVE N,0,0,0
11559,6490886,4000 15TH AVE NE,0,0,0
11560,6490892,14019 INTERLAKE AVE N,0,0,0
11561,6490887,1233 NE 69TH ST,0,0,0
11562,6490373,14043 20TH AVE NE,0,0,0
11563,6490374,6720 13TH AVE SW,0,0,0
11564,6490377,169 HOWE ST,0,0,0
11565,6490378,2209 38TH PL E,0,0,0
11566,6490397,11201 37TH AVE SW,0,0,0
11567,6490393,11201 37TH AVE SW,0,0,0
11568,6489779,818 STEWART ST,0,0,0
11569,6490399,12336 40TH AVE NE,0,0,0
11570,6490400,3925 SW KENYON ST,0,0,0
11571,6490207,2675 NE UNIVERSITY VILLAGE ST,0,0,0
11572,6490401,4024B NE 95TH ST,0,0,0
11573,6490836,777 THOMAS ST,0,0,0
11574,6490859,1352 NE 62ND ST,0,0,0
11575,6490853,512 NE 82ND ST,0,0,0
11576,6490835,6503 54TH AVE NE,0,0,0
11577,6490840,4415 38TH AVE S,0,0,0
11578,6489810,1521 1ST AVE S,0,0,0
11579,6488508,2025 1ST AVE,0,0,0
11580,6490827,119 26TH AVE S,0,0,0
11581,6490822,119 26TH AVE S,0,0,0
11582,6490825,119 26TH AVE S,0,0,0
11583,6490587,5816 15TH AVE NW,0,0,0
11584,6490533,891 E GWINN PL,0,0,0
11585,6490798,3515 E SPRING ST,0,0,0
11586,6490800,3515 E SPRING ST,0,0,0
11587,6490811,3016 W RUFFNER ST,0,0,0
11588,6490816,3016 W RUFFNER ST,0,0,0
11589,6490808,7506 LATONA AVE NE,0,0,0
11590,6490470,7028 20TH AVE NW,0,0,0
11591,6488154,7305 25TH AVE NW,0,0,0
11592,6488153,2523 1ST AVE N,0,0,0
11593,6490807,2204 16TH AVE E,0,0,0
11594,6490521,1521 NW BLUE RIDGE DR,0,0,0
11595,6490805,624 YALE AVE N,0,0,0
11596,6490799,720 OLIVE WAY,0,0,0
11597,6490532,2504 FAIRVIEW AVE E,0,0,0
11598,6490535,10513 VALMAY AVE NW,0,0,0
11599,6490782,712 N 76TH ST,0,0,0
11600,6489556,708 11TH AVE E,0,0,0
11601,6490697,706 11TH AVE E,0,0,0
11602,6489555,708 11TH AVE E,0,0,0
11603,6489415,1523 NW 90TH ST,0,0,0
11604,6487886,800 5TH AVE,0,0,0
11605,6486189,2576 AURORA AVE N,0,0,0
11606,6490746,4707 5TH AVE NE,0,0,0
11607,6490744,1330 S SHELTON ST,0,0,0
11608,6487754,4907 25TH AVE NE,0,0,0
11609,6490700,10625 39TH AVE SW,0,0,0
11610,6490698,2016 NE 61ST ST,0,0,0
11611,6490638,1119 NEWPORT WAY,0,0,0
11612,6490636,1119 NEWPORT WAY,0,0,0
11613,6490602,4501 35TH AVE S,0,0,0
11614,6490144,300 ELLIOTT AVE W,0,0,0
11615,6490175,300 ELLIOTT AVE W,0,0,0
11616,6490525,3905 W DRAVUS ST,0,0,0
11617,6490176,300 ELLIOTT AVE W,0,0,0
11618,6490524,3905 W DRAVUS ST,0,0,0
11619,6490177,300 ELLIOTT AVE W,0,0,0
11620,6490090,1229 MADISON ST,0,0,0
11621,6490667,3310 6TH AVE W,0,0,0
11622,6490662,901 5TH AVE,0,0,0
11623,6489264,3600 NE 45TH ST,0,0,0
11624,6490660,802 NW 57TH ST,0,0,0
11625,6490649,2400 6TH AVE S,0,0,0
11626,6490631,1191 2ND AVE,0,0,0
11627,6490647,2141 CALIFORNIA AVE SW,0,0,0
11628,6490642,7348 28TH AVE SW,0,0,0
11629,6490643,7348 28TH AVE SW,0,0,0
11630,6489867,1604 NE 50TH ST,0,0,0
11631,6490583,8321 21ST AVE NW,0,0,0
11632,6218456,901 OCCIDENTAL AVE S,0,0,0
11633,6490625,10002 AURORA AVE N,0,0,0
11634,6490475,500 FAIRVIEW AVE N,0,0,0
11635,6490489,4829 NE 41ST ST,0,0,0
11636,6490500,7002 28TH AVE NE,0,0,0
11637,6490615,520 PIKE ST,0,0,0
11638,6489990,3714 S HUDSON ST,0,0,0
11639,6488612,1108 NW 52ND ST,0,0,0
11640,6490604,7320 20TH AVE NE,0,0,0
11641,6490594,1111 3RD AVE,0,0,0
11642,6490592,720 OLIVE WAY,0,0,0
11643,6490596,5175 CLOVERDALE PL S,0,0,0
11644,6490569,3322 ALAMO PL S,0,0,0
11645,6486114,504 5TH AVE S,0,0,0
11646,6490568,501 FAIRVIEW AVE N,0,0,0
11647,6490562,501 FAIRVIEW AVE N,0,0,0
11648,6489575,14019 32ND AVE NE,0,0,0
11649,6490486,10014 40TH AVE SW,0,0,0
11650,6487864,3800 WOODLAND PARK AVE N,0,0,0
11651,6487656,900 POPLAR PL S,0,0,0
11652,6486602,600 STEWART ST,0,0,0
11653,6490547,4241 21ST AVE W,0,0,0
11654,6490540,5612 42ND AVE W,0,0,0
11655,6490445,4422 MERIDIAN AVE N,0,0,0
11656,6490444,2607 4TH AVE N,0,0,0
11657,6490539,6079 WELLESLEY WAY NE,0,0,0
11658,6490438,3538 SW IDA ST,0,0,0
11659,6490536,9013 31ST AVE NW,0,0,0
11660,6490479,13716 MIDVALE AVE N,0,0,0
11661,6490522,2133 E INTERLAKEN BLVD,0,0,0
