id,offense_id,location_idgeneral_offense_number

660843,,,2015440307
660844,,,2015440195
660845,,,2015440249
660846,,,2015439954
660847,,,2015439805
660848,,,2015440306
660849,,,2015440392
660850,,,2015439654
660851,,,2015439801
727752,,,2014428927
660853,,,2015440516
660854,,,2015439646
660855,,,2015439968
660856,,,2015908586
660857,,,2015908585
660858,,,2015908691
727753,,,2014428829
727754,,,2014428327
660861,,,2015440295
660862,,,2015440231
727755,,,2014427885
727756,,,2014428934
660866,,,2015440517
660867,,,2015439976
660868,,,2015439872
660869,,,2015440066
660870,,,2015440112
727757,,,2014429068
660872,,,2015440310
660873,,,2015440010
727758,,,2014283513
660875,,,2015440305
660876,,,2015439942
660877,,,2015439963
660878,,,2015440311
660879,,,2015440275
660451,,,2015443151
660453,,,2015443160
660454,,,2015443201
660456,,,2015443234
660457,,,2015443259
660458,,,2015443266
660459,,,2015443292
660460,,,201636168
660461,,,201676587
724339,,,2015900396
660463,,,2015443375
660464,,,2015443553
660465,,,2015443684
660466,,,2015443693
660467,,,2015443790
660468,,,2015443913
660469,,,2015443940
660470,,,2015441971
660471,,,2015442042
660472,,,2015442322
660473,,,2015442385
660474,,,2015442217
724340,,,2015900395
660476,,,2015442682
660477,,,2015442983
660478,,,2015443136
660479,,,2015442373
660480,,,2015442011
724341,,,201519198
660482,,,2015443440
660483,,,2015443336
660484,,,2015441823
660880,,,2015440429
660881,,,2015440489
660882,,,2015440522
660883,,,2015440185
724342,,,201519200
660885,,,2015440475
660886,,,2015440453
660887,,,2015440283
724343,,,201519115
660889,,,2015441300
724344,,,201521182
660890,,,2015440789
660891,,,2015440492
660892,,,2015439595
660893,,,2015439845
660894,,,2015440845
660895,,,2015440687
660896,,,2015440923
660897,,,2015440660
724345,,,201520135
724346,,,201519973
724347,,,201519617
660901,,,2015441330
660902,,,2015441426
660903,,,2015440949
724348,,,201519648
660905,,,2015441034
660906,,,2015440994
660907,,,2015441074
660908,,,2015441241
660909,,,2015441090
660910,,,2015441525
660911,,,2015440899
724349,,,201519781
660913,,,2015440958
660485,,,2015441958
660486,,,2015441677
660487,,,2015442049
724350,,,201519469
724351,,,201519805
660490,,,2015442866
660491,,,2015442054
660492,,,2015442240
660493,,,2015441984
660494,,,2015442225
660495,,,2015442846
660496,,,2015443589
660497,,,2015442938
660498,,,2015443741
660499,,,2015443413
724352,,,201518981
660501,,,2015442985
660502,,,2015442981
660503,,,2015443047
660504,,,2015442963
724353,,,201519450
660506,,,2015443828
660507,,,2015443434
724354,,,201519553
724355,,,201520016
724356,,,201518993
660511,,,2015443140
660512,,,2015443314
660513,,,2015442854
660514,,,2015443197
724357,,,201521145
660516,,,2015443758
660517,,,2015443881
660518,,,2015443752
660914,,,2015441529
660915,,,2015441030
660916,,,2015440886
660917,,,2015440649
660918,,,2015440676
660919,,,2015440611
660920,,,2015440877
660921,,,2015441092
660922,,,2015441141
660923,,,2015440924
660924,,,2015440940
660925,,,2015441096
660926,,,2015441335
660927,,,2015440921
660928,,,2015441458
660929,,,2015440791
660930,,,2015440817
660931,,,2015441522
724358,,,201520401
660933,,,2015441538
660934,,,2015441217
660935,,,2015441103
724359,,,201520753
660937,,,2015440608
660939,,,2015441285
660940,,,2015440750
660941,,,2015440625
660942,,,2015441269
660943,,,2015441469
660944,,,2015441381
660945,,,2015441585
660946,,,2015441040
660947,,,2015441310
660519,,,2015443926
660520,,,2015443852
660521,,,2015443500
660522,,,2015443018
660523,,,2015443669
660524,,,2015443313
660525,,,2015442824
660526,,,2015443576
724360,,,201520492
660528,,,2015443910
660529,,,2015443244
724361,,,201520458
660531,,,201617158
660532,,,201642141
660533,,,2015908603
660534,,,2015908601
660535,,,2015908697
724362,,,201521084
660537,,,201673243
660538,,,2015443302
724363,,,201520133
660540,,,2015908600
660541,,,2015449528
660542,,,20164138
724364,,,201520609
660544,,,201676715
660545,,,201676334
724365,,,201521066
660547,,,201656869
660548,,,2015908801
724366,,,201520266
724367,,,2015900416
660551,,,2015908467
724368,,,201523108
724369,,,201520340
660949,,,2015440866
660950,,,2015440927
660951,,,2015441461
724370,,,201520457
660953,,,2015441257
660954,,,2015908765
660955,,,2015448994
660956,,,201677096
724371,,,201521126
660958,,,2015437446
660959,,,2015437404
660960,,,2015437389
660961,,,2015437394
660962,,,2015437845
724372,,,201520539
725317,,,201512777
660965,,,2015437608
725318,,,201512395
660967,,,2015438610
660968,,,201648510
725319,,,201512448
725320,,,201512480
660971,,,2015438911
725321,,,201512044
725322,,,201511855
725323,,,201511930
725324,,,201512117
660976,,,2015908774
660977,,,2015908779
660978,,,2015908517
660979,,,2015908516
660980,,,2015908515
660981,,,2015908514
660553,,,201612242
660554,,,2015908554
660555,,,2015908550
660556,,,2015908546
660557,,,2015908545
660558,,,2015908537
660559,,,2015908556
660560,,,2015908555
660561,,,2015908553
660562,,,2015908543
660563,,,2015908539
660564,,,2015908557
660565,,,2015908552
660566,,,2015908551
660567,,,2015908548
660568,,,2015908542
660569,,,2015908540
660570,,,2015908549
660571,,,2015908547
660572,,,2015908541
660573,,,2015908536
660574,,,2015908544
660575,,,2015908538
660576,,,2015908534
725325,,,201512652
725326,,,201512937
660579,,,2015440929
660580,,,2015441244
660581,,,2015908785
660582,,,2015908786
660583,,,2015908789
660584,,,201674290
725327,,,201513125
725328,,,201512779
660982,,,2015908513
660983,,,2015908512
660984,,,2015908511
725329,,,201512579
725330,,,201512934
725331,,,201511164
660988,,,2015438559
660989,,,2015438581
660990,,,2015439600
660991,,,2015438948
660992,,,2015438691
660993,,,2015438616
660994,,,2015438695
660995,,,2015438927
660996,,,201662581
660997,,,2015438716
725332,,,201511133
660999,,,2015439004
661000,,,2015439273
661001,,,2015439093
661002,,,2015439147
725333,,,201512127
661004,,,2015438430
661005,,,2015438647
661006,,,2015438938
661007,,,2015439361
725334,,,201511753
725335,,,2015900152
661010,,,2015438785
661011,,,2015439081
661012,,,2015438913
661013,,,201677665
661014,,,201674575
661015,,,2015439341
725336,,,201511744
725337,,,201511522
660589,,,2015908792
660590,,,2015908795
725338,,,201512383
660592,,,2015440672
725339,,,201511724
660594,,,2015440596
660595,,,2015441253
660596,,,2015440683
660597,,,2015441255
725340,,,201511184
660599,,,2015442703
660600,,,2015442774
660601,,,2015442027
660602,,,2015441605
660603,,,2015441696
661048,,,2015439196
660604,,,2015441895
660605,,,2015442520
660606,,,2015441896
660607,,,2015441937
660608,,,2015441540
660609,,,2015440863
660610,,,2015440906
660611,,,2015440538
660612,,,2015440813
660613,,,2015440721
660614,,,2015440768
725341,,,201512163
660616,,,2015440962
660617,,,2015440881
660618,,,2015440983
660619,,,2015440709
660620,,,2015440868
661016,,,2015438694
661017,,,2015439541
661018,,,2015439582
661019,,,2015439241
661020,,,2015438689
661021,,,2015438965
661022,,,2015438583
725342,,,201511815
661024,,,2015439013
661025,,,2015438614
661026,,,2015439098
725343,,,201511726
661028,,,2015438834
661029,,,2015439067
725344,,,201511725
725345,,,2015900153
661032,,,2015438996
661033,,,2015438947
661034,,,2015439318
661035,,,2015439029
661036,,,2015439204
661037,,,2015437988
661038,,,2015439531
661039,,,2015439436
661040,,,2015439393
661041,,,2015438797
661042,,,2015437378
661043,,,2015438670
661044,,,2015439236
661045,,,201671205
661046,,,2015438748
661047,,,2015438523
661049,,,2015438787
661050,,,2015438813
725346,,,201511275
661052,,,2015438362
661053,,,2015439111
661054,,,2015439035
661055,,,2015439487
661056,,,2015439162
661057,,,2015439442
661058,,,2015439395
661059,,,2015439327
661060,,,2015439214
661061,,,2015439491
661062,,,2015439175
661063,,,2015439140
661064,,,2015439099
661065,,,2015438942
661066,,,2015438959
661067,,,2015439323
661068,,,2015439594
661069,,,2015439548
661070,,,2015439080
661071,,,2015439116
661072,,,2015439054
661073,,,2015439473
661074,,,2015438856
661075,,,2015438435
661076,,,2015438865
661077,,,2015439238
661078,,,2015439363
661079,,,2015439031
661080,,,2015439580
661081,,,2015439091
661083,,,2015439346
661084,,,2015439506
661085,,,2015438995
661086,,,2015439092
661087,,,2015439231
661088,,,2015439342
661089,,,2015438652
661090,,,2015438551
725347,,,201511599
725348,,,201511486
661093,,,2015438660
661094,,,2015438805
661095,,,2015438508
661096,,,2015438741
725349,,,201512496
661098,,,2015439001
661099,,,2015438957
661100,,,2015438819
661101,,,2015438993
661102,,,2015438898
661103,,,2015438949
661104,,,2015438946
661105,,,2015438654
661106,,,2015438833
661107,,,2015438854
661108,,,2015438894
661109,,,2015438869
661110,,,2015439033
661111,,,2015439032
661112,,,2015438764
661113,,,2015438822
661114,,,2015438926
661115,,,2015438693
661116,,,2015438804
661117,,,2015438933
661118,,,2015438837
661119,,,2015439068
661120,,,2015439180
661121,,,2015438843
661122,,,2015439075
725350,,,201512235
726251,,,20155832
661125,,,2015438784
661126,,,2015438829
661127,,,2015438857
661128,,,2015438728
661129,,,2015439368
661130,,,2015439338
661131,,,2015439253
661132,,,2015439312
661133,,,2015439353
661134,,,2015908584
661135,,,2015908690
661136,,,2015908693
726252,,,20155914
661138,,,201677510
661140,,,2015437642
661141,,,2015438881
661142,,,2015439383
661143,,,2015439874
661144,,,2015439142
661146,,,2015438852
661147,,,2015438820
661148,,,2015438789
661149,,,2015439891
661150,,,2015440196
661151,,,2015440315
661152,,,2015440329
661153,,,2015440319
661154,,,2015440301
661155,,,2015908701
661156,,,2015438815
661157,,,2015438966
726253,,,20156193
661159,,,2015438818
661160,,,2015438846
661161,,,2015439984
661162,,,2015440075
661163,,,2015440362
661164,,,2015438991
726254,,,20156495
661166,,,2015438760
661167,,,2015439181
661168,,,2015438988
661169,,,2015439276
661170,,,2015440006
661171,,,2015440521
661172,,,2015438816
661222,,,2015436688
661173,,,2015440468
661174,,,2015439865
661175,,,2015440132
726255,,,20156531
661177,,,2015439423
661178,,,2015439906
661179,,,2015439197
726256,,,20156860
726257,,,20155637
661182,,,2015448931
726258,,,20155529
726259,,,20155485
661185,,,201674763
661186,,,201677421
661187,,,201667963
726260,,,20155587
661189,,,2015436040
726261,,,20155745
661191,,,2015436085
661192,,,2015437213
661193,,,2015437093
661194,,,2015436087
661195,,,2015436133
726262,,,20155978
661197,,,2015436296
661198,,,2015436313
726263,,,20155799
661200,,,2015436545
661201,,,2015436151
726264,,,20155756
661203,,,2015436616
726265,,,2015900317
661205,,,2015436384
726266,,,20155004
661207,,,2015436303
661208,,,2015436668
661209,,,2015436691
661210,,,2015436552
726267,,,20155259
661212,,,2015436250
661213,,,2015436279
661214,,,2015437031
661215,,,2015436389
661216,,,2015437017
661217,,,2015436434
661218,,,2015436322
661219,,,2015436824
661220,,,2015436560
661221,,,2015436590
726268,,,20156064
661223,,,2015437002
661224,,,2015436254
661225,,,2015437083
661226,,,2015437301
661227,,,2015437966
661228,,,2015437929
661229,,,2015437683
661230,,,2015438377
661231,,,2015438146
661233,,,2015437814
661234,,,2015438162
661235,,,2015437461
661236,,,2015437700
661237,,,2015438441
661238,,,2015438175
661239,,,2015438357
661240,,,2015436487
661241,,,2015438451
661242,,,201674794
726269,,,20157245
726270,,,20156970
726271,,,20155161
661247,,,2015908492
661248,,,2015908490
661249,,,2015908465
726272,,,20156182
661251,,,2015908482
726273,,,20156007
661253,,,2015908499
661254,,,2015908497
661255,,,2015908506
661256,,,2015908501
661257,,,2015908498
661258,,,2015908495
661259,,,2015908489
726274,,,20155244
661261,,,2015908509
661262,,,2015908508
661263,,,2015908503
661264,,,2015908496
661265,,,2015908510
661266,,,2015908507
661267,,,2015908504
661268,,,2015908494
661269,,,2015908505
661270,,,2015908502
661271,,,2015908500
661272,,,2015908493
661273,,,2015908491
661274,,,2015437565
726275,,,20155247
661276,,,2015437274
661277,,,2015437303
726276,,,20155226
661279,,,2015437658
661280,,,2015437778
661281,,,2015437979
661282,,,2015438070
661283,,,2015437708
661284,,,2015437706
661285,,,2015437986
726277,,,2015900076
661287,,,2015437250
661288,,,2015438394
661289,,,2015437949
661290,,,2015437633
661291,,,2015438154
661292,,,2015438476
661293,,,2015437342
661294,,,2015437486
661295,,,2015437456
661296,,,2015437454
661297,,,2015437593
661298,,,2015437523
661299,,,2015437815
661300,,,2015437741
661301,,,2015437648
661302,,,2015438091
661303,,,2015437864
661304,,,2015438029
661305,,,2015437415
726278,,,20156682
661307,,,2015438020
661308,,,2015437768
661309,,,2015438061
661310,,,2015437481
661311,,,2015438135
661312,,,2015438408
661313,,,2015438033
726279,,,20156796
661315,,,2015437547
661316,,,2015437601
661317,,,2015438416
661318,,,2015437697
661319,,,2015437965
661320,,,2015438379
726280,,,20155086
661322,,,2015438321
661323,,,2015437610
661324,,,2015437289
726281,,,20155127
661326,,,2015437532
661327,,,2015437939
661328,,,2015438356
661329,,,2015437488
726282,,,20155145
661331,,,2015439345
726283,,,20155676
661333,,,2015438211
661334,,,2015437910
661335,,,2015437803
661336,,,2015437637
661337,,,2015437641
726284,,,20155258
661339,,,2015437324
661340,,,2015437798
728496,,,2014422490
728497,,,2014422647
661343,,,2015437647
661344,,,2015437467
661345,,,2015437563
661346,,,2015437282
661347,,,2015438300
661348,,,2015438256
661349,,,2015437758
661350,,,2015437855
661351,,,2015438496
661352,,,2015438008
661353,,,2015438487
661354,,,2015437566
661355,,,2015437573
661356,,,2015438183
661357,,,2015437844
661358,,,2015437738
661359,,,2015437364
661360,,,2015437441
661361,,,2015437622
661362,,,2015437684
661363,,,2015437636
661364,,,2015437662
661365,,,2015437535
661366,,,2015438011
661367,,,2015437318
661368,,,2015438468
661369,,,2015438493
661370,,,2015437463
661371,,,2015437588
661372,,,2015438417
661373,,,2015437877
728498,,,2014422256
661375,,,2015438052
661376,,,2015437304
661377,,,2015437453
661378,,,2015438374
661379,,,2015437432
661380,,,2015437335
661381,,,2015438078
661382,,,2015438263
728499,,,2014422621
661384,,,2015437992
661385,,,2015437895
661386,,,2015438215
661387,,,2015438187
728500,,,2014423166
660621,,,2015441787
728501,,,2014423297
728502,,,2014423307
660624,,,2015442768
660625,,,2015442457
660626,,,2015441807
660627,,,2015441818
660628,,,2015441822
660629,,,2015441841
660630,,,2015441849
660631,,,2015441877
660632,,,2015442253
660633,,,2015441620
660634,,,2015442388
660635,,,2015442721
660636,,,2015442078
660637,,,2015441504
660638,,,2015441154
660639,,,2015441062
660640,,,2015441176
660641,,,2015440876
660642,,,2015440815
728503,,,2014423381
661390,,,2015438381
661391,,,2015437631
661392,,,2015908696
661393,,,2015437253
661395,,,2015436587
661396,,,2015437873
661397,,,2015437923
661398,,,2015437498
661399,,,2015437833
728504,,,2014423436
728505,,,2014423352
728506,,,2014423049
728507,,,2014422386
728508,,,2014421847
661405,,,201677284
728509,,,2014423152
661693,,,2015435528
728510,,,2014421774
661695,,,2015435699
661696,,,2015435914
661697,,,2015434903
661698,,,2015435156
661699,,,2015435115
661700,,,2015435220
661701,,,2015435563
661702,,,2015434947
661703,,,2015435066
661704,,,2015435521
661705,,,2015435345
661706,,,2015435665
661707,,,2015435871
728511,,,2014422775
661709,,,2015435733
661710,,,2015435815
661711,,,2015435774
661712,,,2015435531
661713,,,2015435551
661714,,,2015435095
661715,,,2015435982
661716,,,2015434942
661717,,,2015435495
661718,,,2015435226
661719,,,2015435251
661720,,,2015434367
661721,,,2015435918
661722,,,2015435821
728512,,,2014422689
661724,,,2015435022
661725,,,2015435775
661726,,,2015435701
661727,,,2015435836
728513,,,2014422043
728514,,,2014422067
728515,,,2014422027
728516,,,2014422010
661732,,,2016901676
728517,,,2014421938
661734,,,2015434954
661735,,,2015435136
661736,,,2015435431
661737,,,2015435335
661738,,,2015435215
661739,,,2015435329
661740,,,2015435891
661741,,,2015435909
661742,,,2015435496
661743,,,2015435064
728518,,,2014421908
661745,,,2015435852
661746,,,2015434963
661747,,,2015435224
728519,,,2014421892
661749,,,2015435745
661750,,,2015435204
661751,,,2015435936
661752,,,2015435734
661753,,,2015435873
728520,,,2014422375
661755,,,2015435430
661756,,,2015435126
661757,,,2015435655
661758,,,2015435920
661759,,,2015434897
661760,,,2015434917
661761,,,2015435021
661762,,,2015435084
661764,,,2015435922
661765,,,2015435093
661766,,,2015435168
661767,,,2015435398
661768,,,2015435804
661769,,,2015435790
661770,,,2015435947
661771,,,2015435854
728521,,,2014422365
661773,,,2016901668
728522,,,2014422232
728523,,,2014909889
661776,,,2016901700
728524,,,2014421723
728525,,,2014421772
661779,,,2015435597
661780,,,2015435831
661781,,,2015435937
661782,,,2015435053
661783,,,2015435054
661784,,,2015435175
728526,,,2014421792
661786,,,2015435352
661787,,,2015435453
661788,,,2015435894
661789,,,2015435676
661790,,,2015435303
661791,,,2015435744
661792,,,2015435590
661793,,,2015435638
728527,,,2014421781
661408,,,2015435987
661409,,,2015435826
728528,,,2014421804
661411,,,2015435797
661412,,,2015435975
661413,,,2015435188
661414,,,2015435145
661415,,,2015435116
728529,,,2014421794
661417,,,2015435349
714080,,,201589645
661419,,,2015435717
661420,,,2015435558
661421,,,2015435476
661422,,,2015435241
661423,,,2015435992
661424,,,2015435579
661425,,,2015435560
661426,,,2015435899
661427,,,2015435798
661428,,,2015435105
714081,,,201589908
661430,,,2015435498
661431,,,2015435260
714082,,,201591654
714083,,,201589692
661434,,,2015435463
661435,,,2015435233
661436,,,2015435077
661437,,,2015436678
661438,,,2015436495
661439,,,2015436312
661440,,,2015436288
661794,,,201559900
661795,,,2015434899
714084,,,201590936
661797,,,2015435234
661798,,,2015435225
661799,,,2015435317
661800,,,2015435455
714085,,,201591243
661802,,,2015435150
661803,,,2015435963
661804,,,2015435917
661805,,,2015435713
714086,,,201590182
661807,,,201676540
661808,,,2015435256
661809,,,2015434987
661810,,,2015435055
714087,,,201590668
661812,,,2015435801
714088,,,201590994
714089,,,201591192
714090,,,201591924
714091,,,201589675
714092,,,2015901899
714093,,,201591177
714094,,,201591689
714095,,,2015901834
661821,,,2016901675
714096,,,201591343
714097,,,201591652
661824,,,2015433115
661826,,,2015433503
661827,,,2015432324
661441,,,2015436903
661442,,,2015435478
661443,,,2015434937
661444,,,2015434983
714098,,,201590889
661446,,,2015435114
714099,,,201590963
661448,,,2015436874
661449,,,2015437203
661450,,,2015435883
661451,,,2015435051
661452,,,2015435211
661453,,,2015437145
714100,,,201591102
714101,,,201591586
714102,,,201591447
714103,,,2015901838
714104,,,201591505
714105,,,201591454
661460,,,201658783
661461,,,2015908474
661462,,,2015908472
661463,,,2015908469
661464,,,2015908471
661465,,,2015908475
661466,,,2015908480
661467,,,2015908479
661468,,,2015908477
661469,,,2015908470
661470,,,2015908450
661471,,,2015908476
661472,,,2015908473
661473,,,2015908466
661474,,,2015908478
661828,,,2015433396
661829,,,2015433140
661830,,,2015433352
661831,,,2015433498
661832,,,2015432659
661833,,,2015432808
661834,,,2015432819
661835,,,2015432952
661836,,,2015432590
661837,,,20154322677
661838,,,2015432643
661839,,,2015432607
661840,,,2015432719
661841,,,2015432940
661842,,,2015432782
661843,,,2015432922
661844,,,2015432966
661845,,,2015432497
661846,,,2015432593
661847,,,2015433592
661848,,,2015432941
661849,,,2015432779
714106,,,201591298
661851,,,2015433019
661852,,,2015433203
661853,,,2015433134
661854,,,2015432901
661855,,,2015433320
661856,,,2015433182
661857,,,2015432507
661858,,,2015433449
661859,,,2015433533
661860,,,2015433563
661475,,,2015908461
661476,,,2015436943
661477,,,2015436864
661478,,,2015908773
661479,,,2015908568
661480,,,2015908567
661481,,,2015908688
661482,,,2015436445
661483,,,2015908571
661484,,,2015908569
661485,,,2015908460
661486,,,2015436588
661487,,,2015436543
661488,,,2015436311
661489,,,2015436301
661490,,,2015436332
714107,,,201591460
661493,,,2015436379
661494,,,2015436785
661495,,,2015437024
661496,,,2015436521
661497,,,2015436470
714108,,,201591072
714109,,,201591922
661500,,,2015436652
661501,,,2015436799
661502,,,2015436456
661503,,,2015436533
661504,,,2015437095
661505,,,2015437126
661506,,,2015437075
714110,,,201591694
661508,,,2015437067
661861,,,2015433104
661862,,,2015432805
661863,,,2015433076
661864,,,2015433219
661865,,,2015433596
661866,,,2015433316
714111,,,201591767
714112,,,201591336
714113,,,201591544
718537,,,201560573
661871,,,2015908407
661872,,,2015908402
661873,,,2015908401
661874,,,2015908415
661875,,,2015908446
661876,,,2015908363
661877,,,2015908390
661878,,,2015908394
661879,,,2015908391
661880,,,2015908392
661881,,,2015908398
661882,,,2015908400
661883,,,2015908439
661884,,,2015908451
661885,,,2015908395
661886,,,2015908396
661887,,,2015908364
661888,,,2015908393
661889,,,2015908388
661890,,,2015908389
661891,,,2015433977
661892,,,2015434519
661893,,,2015434484
785713,,,201485136
661510,,,2015437158
661511,,,2015436800
661512,,,2015436224
661513,,,2015436852
661514,,,2015436830
661515,,,2015313205
661516,,,2015436651
661517,,,2015436205
661518,,,2015437106
661519,,,2015437141
661520,,,2015437179
661521,,,2015437071
661522,,,2015436491
661523,,,2015436378
661524,,,2015436086
661525,,,2015437208
661526,,,2015436698
718538,,,201560449
718539,,,201559635
661529,,,2015436256
661530,,,2015436420
661531,,,2015436601
661532,,,2015436387
661533,,,2015436351
661534,,,2015436308
661535,,,2015436258
661536,,,2015436314
661537,,,2015437045
661538,,,2015436557
661539,,,2015436656
